"Time","mqtt.meshlium3d4c.FARM1.BAT.value.mean","mqtt.meshlium3d4c.FARM1.CH4.value.mean","mqtt.meshlium3d4c.FARM1.CO.value.mean","mqtt.meshlium3d4c.FARM1.HUM.value.mean","mqtt.meshlium3d4c.FARM1.NH3.value.mean","mqtt.meshlium3d4c.FARM1.PM1.value.mean","mqtt.meshlium3d4c.FARM1.PM10.value.mean","mqtt.meshlium3d4c.FARM1.PM2_5.value.mean","mqtt.meshlium3d4c.FARM1.PRES.value.mean","mqtt.meshlium3d4c.FARM1.TC.value.mean"
2021-04-18 13:57:00,93,0,3.13,75.4,1.39,7.78,155.99,24.28,101193.7,13.67
2021-04-18 14:15:00,92,0,3.04,74.99,1.34,7.85,132.63,25.21,101185.69,13.42
2021-04-18 14:33:00,93,0,2.85,75.34,1.28,9.23,118.17,19.25,101198.79,12.97
2021-04-18 14:51:00,92,0,2.29,,0.68,6.37,62.46,8.83,,
2021-04-18 15:12:00,92,0,1.98,75.62,0.48,6.44,14.6,11.39,101212.2,11.9
2021-04-18 15:30:00,92,0,2.97,77.78,1.53,8.2,132.14,19.02,101228.75,13.1
2021-04-18 15:48:00,92,0,4.39,75.79,1.01,8.3,73.94,17.01,101241.63,13.84
2021-04-18 16:06:00,92,0,5.2,,0.7,8.91,89.88,17.09,,
2021-04-18 16:27:00,92,0,5.13,75.94,1.34,7.51,122.71,15.22,101287.88,14.02
2021-04-18 16:45:00,91,0,4.77,76.32,1.42,8.37,88.16,17.8,101308.5,14.4
2021-04-18 17:03:00,91,0,4.31,75.99,0.77,8.27,45.3,19.07,101300.29,14.56
2021-04-18 17:21:00,91,0,3.83,,2.38,7.54,59.43,14.41,,
2021-04-18 17:42:00,91,0,3.61,76.87,2.34,6.59,118.76,10.04,101336.17,14.72
2021-04-18 18:00:00,90,0,3.56,80.39,2.24,8.34,30.89,19.02,101323.88,14.79
2021-04-18 18:18:00,90,0,3.55,77.01,2.09,7.05,77.99,11.95,101316.36,15.57
2021-04-18 18:36:00,90,0,2.93,,1.95,7.01,21.11,10.78,,
2021-04-18 18:57:00,90,0,2.33,77.08,1.85,6.25,42.69,11.4,101363.73,15.09
2021-04-18 19:15:00,90,0,2.02,78.29,2.16,9.16,55.62,16.86,101407.69,14.85
2021-04-18 19:33:00,90,0,2.16,76.71,2,13.87,24.13,19.52,101425.24,14.45
2021-04-18 19:51:00,90,0,2.01,,1.92,12.31,46.4,14.76,,
2021-04-18 20:12:00,90,0,1.9,77.62,2.64,7.18,51.61,9.08,101469.56,14.36
2021-04-18 20:30:00,90,0,1.8,76.21,1.84,7.05,88.82,21.17,101480.33,14.18
2021-04-18 20:48:00,90,0,1.72,77.04,1.92,5.33,7.91,7.27,101467.82,13.99
2021-04-18 21:06:00,90,0,1.78,77.54,2.02,7.11,80.14,13.27,101487.46,14.09
2021-04-18 21:27:00,90,0,1.82,77.69,2.68,5.44,7.94,7.52,101472.56,13.8
2021-04-18 21:45:00,89,0,1.86,78.01,2.92,6.78,9.72,9.1,101452.91,13.68
2021-04-18 22:03:00,89,0,1.83,78.06,2.55,7.22,101.17,13.33,101471.1,13.66
2021-04-18 22:21:00,89,0,1.87,79.15,2.62,6.44,10.32,8.72,101452.08,13.68
2021-04-18 22:42:00,89,0,1.82,79.97,2.7,6.18,93.79,12.68,101463.42,13.63
2021-04-18 23:00:00,89,0,1.95,79.31,2.42,7.92,50.54,11.84,101448.89,13.55
2021-04-18 23:18:00,89,0,2.06,80.37,3.02,6.59,22.35,10.18,101452.19,13.64
2021-04-18 23:36:00,89,0,2.1,79.7,2.82,6.58,8.37,7.99,101450.49,13.62
2021-04-18 23:57:00,89,0,1.97,79.77,2.56,6.59,32.47,11.15,101430.55,13.65
2021-04-19 00:15:00,89,0,1.83,80.45,2.4,5.97,25.3,10.85,101427.64,13.79
2021-04-19 00:33:00,89,0,1.74,79.6,2.28,5.73,85.09,8.02,101399.39,13.66
2021-04-19 00:51:00,89,0,1.63,79.86,2.16,6.56,11.06,9.29,101399.84,13.86
2021-04-19 01:12:00,88,0,1.47,78.5,1.98,6.37,14.52,11.06,101372.17,13.85
2021-04-19 01:30:00,88,0,1.55,80.32,2.05,6.53,32.65,12.42,101369.39,13.93
2021-04-19 01:48:00,88,0,1.38,77.95,1.69,6.78,10.08,8.66,101352.4,13.8
2021-04-19 02:06:00,88,0,1.15,80.78,2.26,6.74,16,10.48,101354.23,13.77
2021-04-19 02:27:00,93,0,1.1,80.92,2.4,6.47,34.4,10.43,101347.43,13.71
2021-04-19 02:45:00,97,0,1.07,78.65,1.38,7.15,35.7,10.7,101323.48,13.6
2021-04-19 03:03:00,99,0,1.11,80.39,1.3,5.63,18.97,8.11,101348.58,13.59
2021-04-19 03:21:00,100,0,0.97,79.89,1.22,5.95,11.15,9.11,101334.66,13.24
2021-04-19 03:42:00,100,0,0.77,79.87,1.25,5.9,45.81,10.19,101328.39,12.93
2021-04-19 04:00:00,100,0,0.84,79.19,1.47,4.63,11.53,6.88,101309.06,12.68
2021-04-19 04:18:00,97,0,0.82,81.94,2.19,7.07,10.76,9.36,101306.37,13.14
2021-04-19 04:36:00,96,0,0.91,80.94,3,6.48,27.66,7.99,101293.1,13.3
2021-04-19 04:54:00,96,0,1,,3.09,7.81,13.51,10.63,,
2021-04-19 05:15:00,96,0,0.99,80.67,4.14,7.96,22.24,14.02,101294.91,12.84
2021-04-19 05:33:00,96,0,1.01,82,4.07,8.35,25.11,17.41,101298.52,12.77
2021-04-19 05:51:00,96,0,0.99,81.61,3.69,7.91,91.54,12.13,101281.7,12.97
2021-04-19 06:09:00,96,0,1.04,,3.2,8.54,22.1,14.5,,
2021-04-19 06:30:00,96,0,1.06,78.62,3.64,8.41,82.68,12.16,101297.34,13.68
2021-04-19 06:48:00,96,0,0.85,77.18,3.86,8.94,10.53,10.43,101304.77,13.47
2021-04-19 07:06:00,95,0,0.67,76.76,2.72,9.28,68.22,15.49,101297.45,13.65
2021-04-19 07:24:00,95,0,0.56,,2.87,9.54,58.57,18.06,,
2021-04-19 07:45:00,95,0,0.53,78.85,1.79,8.66,37.5,17.06,101281.52,12.63
2021-04-19 08:03:00,95,0,0.5,76.27,1.99,10.08,19.76,14.66,101296.95,12.68
2021-04-19 08:21:00,95,0,0.4,74.48,1.19,8.68,53.03,16.32,101282.59,12.94
2021-04-19 08:39:00,95,0,0.46,,1.64,8.1,29.27,12.44,,
2021-04-19 09:00:00,95,0,1.37,74.96,1.29,8.36,17.59,14.2,101244.73,13.3
2021-04-19 09:18:00,95,0,2.35,74.57,1.67,6.62,16.15,10.84,101234.07,13.41
2021-04-19 09:36:00,95,0,2.63,72,1.08,8.1,13.63,12.7,101223.67,13.77
2021-04-19 09:54:00,95,0,2.57,72.71,0.35,8,17.19,13.1,101238.28,14.45
2021-04-19 10:15:00,95,0,2.34,70.24,0.99,6.67,27.81,9.02,101209.05,14.67
2021-04-19 10:33:00,95,0,2,70.02,0.35,6.13,16.79,8.89,101193.11,14.5
2021-04-19 10:51:00,94,0,2.05,68.75,0.29,6.08,19.26,10.09,101175.66,14.26
2021-04-19 11:09:00,94,0,1.92,71.11,1.43,6.97,18.01,13.69,101172.2,14.55
2021-04-19 11:30:00,94,0,1.9,68.17,0.33,4.71,39.37,6.69,101158.5,14.8
2021-04-19 11:48:00,94,0,1.75,69.02,0.54,5.03,6.04,5.95,101149.2,15.01
2021-04-19 12:06:00,94,0,1.54,68.03,0.38,5.52,39.54,11.94,101108.39,14.76
2021-04-19 12:24:00,93,0,1.34,69.35,0.16,6.19,64.65,11.3,101091.5,14.62
2021-04-19 12:45:00,93,0,1.07,70.19,0.16,6.35,16.64,9.95,101069.25,14.28
2021-04-19 13:03:00,93,0,0.98,71.95,0.04,5.5,159.69,8.26,101041.33,14.35
2021-04-19 13:21:00,93,0,1.09,71.82,0,5.56,38.05,8.91,101033.81,14.52
2021-04-19 13:39:00,93,0,1.26,71.72,0.23,7.85,30.09,12.95,101015.14,14.69
2021-04-19 14:00:00,93,0,1.24,73.14,0.26,6.28,170.62,13.07,100992.73,14.65
2021-04-19 14:18:00,93,0,1.22,72.25,0.48,7.09,53.55,11.55,100982.67,14.56
2021-04-19 14:36:00,93,0,1.19,72.6,0.73,8.8,31.05,22.51,100995.65,14.55
2021-04-19 14:54:00,93,0,1.54,75.49,1.44,8.07,73.18,13.2,100969.78,14.52
2021-04-19 15:15:00,93,0,2.4,73.72,1.22,7.35,40.46,14.63,100962.66,15.1
2021-04-19 15:33:00,93,0,2.75,72.42,1.19,8.87,29.08,19.09,100963.36,14.63
2021-04-19 15:51:00,92,0,2.67,75.05,1.07,6.5,9.65,8.42,100937.21,14.16
2021-04-19 16:09:00,92,0,2.48,75.02,0.84,8.53,13.65,11.86,100934.05,13.8
2021-04-19 16:30:00,92,0,2.15,77.12,0.85,6.06,59.61,7.48,100940.78,13.26
2021-04-19 16:48:00,92,0,1.79,76.65,0.68,6,7.13,7.04,100952.16,12.54
2021-04-19 17:06:00,92,0,1.62,79.1,1.1,7.39,9.49,9.11,100923.02,12.48
2021-04-19 17:24:00,92,0,1.48,78.77,1.1,6.68,27.04,8.43,100923,12.13
2021-04-19 17:45:00,91,0,1.5,80.09,1.85,6.25,10.16,8.75,100927.56,12.72
2021-04-19 18:03:00,91,0,1.7,80.58,1.3,6.15,12.09,8.11,100901.83,12.99
2021-04-19 18:21:00,91,0,1.77,81.75,1.25,6.6,46.36,10.29,100879.52,13.25
2021-04-19 18:39:00,91,0,1.75,80.85,1.3,6.62,7.08,7.07,100874.46,14.31
2021-04-19 18:57:00,90,0,1.74,,1.32,5.06,26.26,6.58,,
2021-04-19 19:18:00,90,0,1.69,79.78,1.52,5.98,127.78,10.14,100862.74,14.18
2021-04-19 19:36:00,90,0,1.61,79.26,1.62,5.13,25.55,6.12,100896.53,14.43
2021-04-19 19:54:00,90,0,1.4,79.38,2.57,5.91,7.16,7.05,100900.97,14.4
2021-04-19 20:12:00,90,0,1.32,,2.83,5.72,7.28,6.97,,
2021-04-19 20:33:00,90,0,1.32,80.71,2.89,6.84,9.9,8.62,100902.97,14.06
2021-04-19 20:51:00,90,0,1.33,80.12,2.09,7.25,15.4,10.61,100885.34,13.33
2021-04-19 21:09:00,90,0,1.24,80.87,1.57,7.51,9.2,9.05,100867.5,12.58
2021-04-19 21:27:00,90,0,1.2,,1.39,9.68,70.16,11.1,,
2021-04-19 21:48:00,90,0,1.1,81.86,1.11,8.54,10.06,9.96,100839.56,12.38
2021-04-19 22:06:00,90,0,1.08,82.29,1.3,9.56,11.48,11.18,100821.29,12.45
2021-04-19 22:24:00,90,0,1.08,82.52,0.73,9.8,44.99,12.17,100827.59,12.67
2021-04-19 22:42:00,89,0,0.99,,0.84,10.08,13.4,12.74,,
2021-04-19 23:03:00,89,0,1.01,83.89,1.57,12,20.75,17.34,100808.06,12.55
2021-04-19 23:21:00,89,0,0.96,82.99,1.65,12.51,14.46,14.39,100801.32,12.49
2021-04-19 23:39:00,89,0,0.94,82.61,1.72,13.45,22.15,17.36,100788.94,12.62
2021-04-19 23:57:00,89,0,0.98,82.44,1.57,13.19,14.37,14.35,100789.28,12.78
2021-04-20 00:18:00,89,0,0.98,81.31,1.77,12.53,16.07,15.36,100759.57,12.33
2021-04-20 00:36:00,89,0,0.85,82.52,1.23,10.3,13.54,13.08,100767.53,11.91
2021-04-20 00:54:00,89,0,0.77,81.83,1.19,10.33,11.33,11.31,100742.86,11.79
2021-04-20 01:12:00,89,0,0.74,83.42,1.35,12.04,14.3,13.95,100738.7,11.71
2021-04-20 01:33:00,89,0,0.72,83.51,1.61,12.47,23.23,17.37,100712.86,11.72
2021-04-20 01:51:00,89,0,0.71,83.17,1.61,14.34,16.45,16.34,100710.86,11.82
2021-04-20 02:09:00,89,0,0.74,82.52,1,15.55,23.02,21.04,100699,12.09
2021-04-20 02:27:00,88,0,0.7,83.17,1.99,16.94,45.64,21.28,100693.91,12.04
2021-04-20 02:48:00,88,0,0.7,83.71,1.47,16.25,21.33,19.84,100685.17,11.78
2021-04-20 03:06:00,88,0,0.69,82.79,1.09,14.18,21.98,19.08,100689.81,11.96
2021-04-20 03:24:00,94,0,0.71,83.84,2.01,16.64,131.29,20.9,100696.38,11.78
2021-04-20 03:42:00,97,0,0.65,84.18,1.74,16.7,24.26,22.15,100700.88,11.7
2021-04-20 04:03:00,99,0,0.58,84.34,2.19,17.72,33.74,21.39,100716.59,11.6
2021-04-20 04:21:00,100,0,0.57,84.25,2.81,22.01,85.89,28.85,100705.16,12.03
2021-04-20 04:39:00,90,0,0.57,83.02,3.26,22.22,33.99,28.79,100702.06,12.22
2021-04-20 04:57:00,100,0,0.47,81.55,2.5,20.1,41.07,26.82,100734.08,11.84
2021-04-20 05:18:00,97,0,0.42,82.5,3.07,20.24,31.8,28.11,100734.28,11.77
2021-04-20 05:36:00,96,0,0.44,82.5,1.87,16.38,33.21,21.17,100764.74,11.65
2021-04-20 05:54:00,96,0,0.41,82.88,1.82,18.4,25.12,23.36,100768.23,11.62
2021-04-20 06:12:00,96,0,0.43,82.83,1.73,13.39,20.93,16.49,100782.09,11.58
2021-04-20 06:33:00,96,0,0.41,82.68,1.23,14.14,23.62,20.86,100777.03,11.53
2021-04-20 06:51:00,96,0,0.54,84.07,2.07,14.51,24.68,19.77,100790.04,12.21
2021-04-20 07:09:00,96,0,0.55,81.93,1.87,12.19,19.89,15.38,100805.46,12.85
2021-04-20 07:27:00,96,0,0.5,77.78,1.2,12.56,34.29,17.05,100820.34,12.8
2021-04-20 07:48:00,96,0,0.33,78.32,1.18,10.71,55.44,17.39,100814.23,12.18
2021-04-20 08:06:00,95,0,0.31,81.5,1.19,10.24,14.65,13.61,100814.92,11.15
2021-04-20 08:24:00,95,0,0.45,80.3,0.52,9.92,14.08,12.6,100825.16,11.19
2021-04-20 08:42:00,95,0,1.01,81.95,1.07,8.64,12.03,11.33,100803.5,12.33
2021-04-20 09:00:00,95,0,1.39,,0.09,8.3,28.12,13.71,,
2021-04-20 09:21:00,95,0,1.53,78.61,0.03,8.47,9.65,9.59,100829.05,12.44
2021-04-20 09:39:00,95,0,1.53,78.03,0.14,7.35,58.01,9.67,100823.59,13.45
2021-04-20 09:57:00,95,0,1.53,75.21,0.06,7.99,37.57,12.74,100842.95,13.9
2021-04-20 10:15:00,95,0,1.48,,0.52,7.12,23.26,13.21,,
2021-04-20 10:36:00,95,0,1.32,73.95,0.67,7.98,40.67,10.27,100838.13,14.55
2021-04-20 10:54:00,95,0,1.11,72.63,0.32,9.84,12.82,12.38,100861.98,14.68
2021-04-20 11:12:00,94,0,1.02,73.01,0.8,9.76,14.46,12.77,100849.09,15.12
2021-04-20 11:30:00,94,0,1.01,,0.95,10.12,39.41,16.51,,
2021-04-20 11:51:00,94,0,1.06,73.37,0.96,9.03,20.64,15.51,100859.7,15.3
2021-04-20 12:09:00,94,0,1.05,73.69,1.06,9.54,75.28,17.61,100853.19,15.41
2021-04-20 12:27:00,94,0,0.98,68.32,0.55,6.5,14.27,11.67,100854.25,15.6
2021-04-20 12:45:00,94,0,0.84,,0,7.74,11.87,10.83,,
2021-04-20 13:06:00,93,0,0.86,68.62,0.33,5.77,13.93,9.92,100834.88,15.87
2021-04-20 13:24:00,93,0,1.08,67.5,0.58,7.61,15.09,10.97,100810.84,16.45
2021-04-20 13:42:00,93,0,1.24,67.17,0.76,5.73,60.84,7.99,100819.7,16.78
2021-04-20 14:00:00,93,0,1.13,,0.82,6.3,13.29,11.1,,
2021-04-20 14:21:00,93,0,1.08,67.23,0.74,6.32,60.86,7.71,100775.02,17.25
2021-04-20 14:39:00,93,0,0.82,64.34,0.49,3.74,11.32,6.65,100772.64,16.43
2021-04-20 14:57:00,93,0,0.91,65.97,0,3.06,8.55,4.78,100769.72,16.32
2021-04-20 15:15:00,93,0,1.17,66.95,0.75,2.62,3.95,3.66,100775.77,15.91
2021-04-20 15:36:00,93,0,1.91,65.8,0.41,2.88,44.49,4.29,100767.36,16.64
2021-04-20 15:54:00,93,0,1.89,62.46,0,3.39,10.17,7.22,100776.28,17.16
2021-04-20 16:12:00,93,0,1.66,60.19,0,2.71,4.18,3.85,100770.77,17.23
2021-04-20 16:30:00,92,0,1.33,61.63,0.35,2.55,2.92,2.89,100779.17,17.1
2021-04-20 16:51:00,92,0,1.33,61.31,0.24,3.78,4.21,4.2,100781.7,17.12
2021-04-20 17:09:00,92,0,1.37,62.29,0.38,4.95,12.73,9.1,100805.38,17.08
2021-04-20 17:27:00,92,0,1.31,65.68,0.87,5.05,22.5,6.08,100801.53,16.78
2021-04-20 17:45:00,91,0,1.35,69.9,2.09,5.86,46.35,9.05,100808.27,17.02
2021-04-20 18:06:00,91,0,1.76,75.59,2.33,6.59,27.62,9.57,100807.27,17.42
2021-04-20 18:24:00,91,0,1.91,73.1,1.13,5.9,34.09,10.36,100836.62,18.35
2021-04-20 18:42:00,91,0,1.7,67.43,0.97,2.33,77.04,6.65,100893.84,16.72
2021-04-20 19:00:00,91,0,1.74,72.53,2.1,2.59,3.57,3.33,100898.45,16.46
2021-04-20 19:21:00,91,0,1.7,76.5,2.97,4.03,51.41,6.48,100904.2,16.55
2021-04-20 19:39:00,90,0,1.75,77.55,2.93,5.34,10.05,7.81,100935.08,16.41
2021-04-20 19:57:00,91,0,1.65,78.74,3.38,4.71,11.92,7.61,100967.95,16.01
2021-04-20 20:15:00,90,0,1.54,78.94,2.88,8.31,13.83,10.26,100974.36,15.7
2021-04-20 20:36:00,90,0,1.47,81.12,3.19,6.84,14,9.7,100990.13,15.64
2021-04-20 20:54:00,90,0,1.16,79.2,3,4.38,5.41,5.16,101007.7,15.33
2021-04-20 21:12:00,90,0,0.93,78.45,2.12,4.29,68.96,5.93,101017.35,15.06
2021-04-20 21:30:00,90,0,0.75,79.4,1.96,4.47,4.99,4.95,101032.3,14.74
2021-04-20 21:51:00,90,0,0.72,79.27,1.55,5.72,27.45,6.95,101024.04,14.61
2021-04-20 22:09:00,90,0,0.63,79.51,1.94,4.86,6,5.89,101029.64,14.47
2021-04-20 22:27:00,90,0,0.64,79.94,2.28,4.61,4.96,4.95,101035.94,14.4
2021-04-20 22:45:00,90,0,0.75,80.71,1.87,4.8,7.71,6.36,101031.93,14.58
2021-04-20 23:03:00,90,0,0.72,,3.2,4.19,4.9,4.85,,
2021-04-20 23:24:00,90,0,0.76,81.5,3.79,4.01,6.28,5.11,101069.27,14.81
2021-04-20 23:42:00,89,0,0.93,80.87,2.99,4.87,5.18,5.18,101081.28,15.1
2021-04-21 00:00:00,89,0,0.93,80.79,2.62,4.23,8.87,5.36,101081.98,15.15
2021-04-21 00:18:00,89,0,0.91,,3.1,5.39,11.53,8.6,,
2021-04-21 00:39:00,89,0,0.96,80.71,1.88,5.12,10.36,6.59,101090.55,14.66
2021-04-21 00:57:00,89,0,0.96,78.69,2.5,5.19,15.58,6.15,101111.89,14.47
2021-04-21 01:15:00,89,0,0.88,77.56,1.46,5.88,17.81,7.83,101115.45,13.83
2021-04-21 01:33:00,89,0,0.84,,2.63,6.2,8.77,7.53,,
2021-04-21 01:54:00,89,0,0.74,78.31,2.08,5.4,6.51,6.27,101124.02,13.85
2021-04-21 02:12:00,89,0,0.64,78.29,2.04,6.4,7.16,7.11,101127.68,13.78
2021-04-21 02:30:00,77,0,0.65,76.38,2.21,7.34,74.98,10.2,101108.41,13.87
2021-04-21 02:48:00,89,0,0.58,,2.13,6.07,8.08,7.72,,
2021-04-21 03:09:00,89,0,0.54,78.73,2.65,6.76,9.45,8.21,101119.65,13.23
2021-04-21 03:27:00,88,0,0.56,78.15,3.11,7.3,13.2,9.25,101104.13,12.86
2021-04-21 03:45:00,88,0,0.56,79.54,2.25,7.46,66.04,9.36,101111.86,12.5
2021-04-21 04:03:00,88,0,0.57,79.68,2.57,7.84,22.19,10.41,101139.15,12.63
2021-04-21 04:24:00,94,0,0.52,77.88,3.21,9.4,94.62,10.71,101128.07,12.93
2021-04-21 04:42:00,97,0,0.51,75.92,3.34,9.17,10.6,10.54,101123.23,12.81
2021-04-21 05:00:00,99,0,0.53,75.8,3.26,9.52,12.49,11.86,101138.28,12.64
2021-04-21 05:18:00,100,0,0.45,77.87,3.74,9.3,11.59,11.24,101161.24,11.96
2021-04-21 05:39:00,100,0,0.52,78.96,3.32,11.23,13.78,13.42,101196.78,12.31
2021-04-21 05:57:00,100,0,0.48,77.41,2.73,10.83,81.94,15.36,101203.67,12.31
2021-04-21 06:15:00,97,0,0.56,76.66,1.54,12.37,17.26,16.39,101227.48,12.87
2021-04-21 06:33:00,96,0,0.59,77.45,1.77,12.45,16.52,15.79,101250.83,12.85
2021-04-21 06:54:00,96,0,0.54,72.73,1.27,10.54,12.28,12.17,101267.55,12.72
2021-04-21 07:12:00,96,0,0.43,74.24,0.79,9.32,10.8,10.74,101268.49,11.76
2021-04-21 07:30:00,96,0,0.33,76.52,0.39,8.77,9.96,9.91,101310.3,10.81
2021-04-21 07:48:00,96,0,0.46,76.57,0,8.95,10.24,10.17,101314.48,11.52
2021-04-21 08:09:00,96,0,0.79,74.25,0,7.29,9.12,8.79,101311.7,12.17
2021-04-21 08:27:00,96,0,0.99,75.34,0,8.71,23.11,11.89,101319.56,12.12
2021-04-21 08:45:00,96,0,1.15,74.39,0,10.31,12.39,12.04,101337.11,12.89
2021-04-21 09:03:00,95,0,1.1,72.37,0,10.4,13.8,13.12,101340.02,13.56
2021-04-21 09:24:00,95,0,1.13,71.67,0,10.26,23.43,12.38,101346.13,14.23
2021-04-21 09:42:00,95,0,1.13,70.81,0,9.41,12.03,11.82,101366.89,14.58
2021-04-21 10:00:00,95,0,0.98,70.71,0,10.34,11.62,11.6,101373.44,15.02
2021-04-21 10:18:00,95,0,0.92,67.83,0,8.45,9.24,9.23,101382.15,15.61
2021-04-21 10:39:00,95,0,0.84,65.69,0,8.65,10.42,10.32,101367.39,16.14
2021-04-21 10:57:00,95,0,0.77,65.44,0,6.65,7.57,7.55,101367.23,16.45
2021-04-21 11:15:00,95,0,0.77,62.4,0,5.53,8.95,7.7,101342.63,17.01
2021-04-21 11:33:00,95,0,0.81,57.09,0,4.91,8.94,7.52,101337.27,17.52
2021-04-21 11:51:00,95,0,0.78,,0,5.1,15.87,6.91,,
2021-04-21 12:12:00,95,0,0.69,60.04,0,7.46,49.31,15.7,101339.63,18.21
2021-04-21 12:30:00,95,0,0.74,58.15,0,4.33,4.79,4.78,101313.28,18.26
2021-04-21 12:48:00,94,0,0.64,57.78,0,4.51,5.78,5.53,101305.27,18.5
2021-04-21 13:06:00,94,0,0.57,,0,3.59,5.84,5.46,,
2021-04-21 13:27:00,94,0,0.53,52.94,0,3.33,31.36,6.86,101262.34,18.74
2021-04-21 13:45:00,94,0,0.46,51.92,0,3.9,13.31,4.92,101243.97,19.13
2021-04-21 14:03:00,93,0,0.52,52.07,0,2.69,12.16,4.29,101241.79,19.58
2021-04-21 14:21:00,93,0,0.45,,0,3.8,214.1,26.38,,
2021-04-21 14:42:00,93,0,0.29,47.92,0,2.55,4.54,3.56,101239.81,18.53
2021-04-21 15:00:00,93,0,0.77,48.25,0,2.03,38.37,2.73,101213.44,19.32
2021-04-21 15:18:00,93,0,1.12,46.17,0,2.81,54.7,3.89,101202.19,19.3
2021-04-21 15:36:00,93,0,0.87,,0,2.13,14.57,4.13,,
2021-04-21 15:57:00,93,0,0.6,44.56,0,1.68,2.58,2.38,101204.73,19.13
2021-04-21 16:15:00,93,0,0.48,46.18,0,2.04,4.52,3.81,101202.05,19.14
2021-04-21 16:33:00,93,0,0.29,42.53,0,2.05,2.6,2.56,101219.73,18.53
2021-04-21 16:51:00,93,0,0.13,,0,1.53,1.62,1.62,,
2021-04-21 17:12:00,93,0,0.13,44.35,0,1.52,2.32,2.1,101235.5,18.14
2021-04-21 17:30:00,92,0,0.14,48.43,0,1.98,2.42,2.39,101227.34,17.99
2021-04-21 17:48:00,92,0,0.15,48.79,0,2.65,36,2.88,101230.75,17.82
2021-04-21 18:06:00,92,0,0.17,53.52,0.27,1.75,1.91,1.91,101265.03,17.51
2021-04-21 18:27:00,92,0,0.26,54.87,0.7,1.46,4.35,3.16,101264.94,17.76
2021-04-21 18:45:00,92,0,0.57,59.5,1.9,1.98,20.85,2.43,101291.59,18.05
2021-04-21 19:03:00,91,0,0.77,61.35,2.61,2.14,2.33,2.33,101318.83,17.55
2021-04-21 19:21:00,91,0,0.74,61.85,2.88,2.11,5.4,3.97,101364.3,16.79
2021-04-21 19:42:00,91,0,0.84,65.76,2.87,2.99,41.48,4.18,101400.41,16.64
2021-04-21 20:00:00,91,0,1.13,66.69,2.26,4.51,7.75,6.56,101423.38,17.03
2021-04-21 20:18:00,91,0,0.92,69.72,2.76,4.31,59.46,5.86,101417.33,16.77
2021-04-21 20:36:00,91,0,0.98,69.99,3.05,4.63,17.22,6.93,101428.95,16.42
2021-04-21 20:57:00,91,0,0.86,71.2,2.68,4.04,17.77,6.01,101434.45,16.08
2021-04-21 21:15:00,90,0,0.7,67.27,1.35,4.42,6.66,6.07,101462.57,15.06
2021-04-21 21:33:00,90,0,0.51,70.96,1.3,4.76,8.11,7.57,101460.45,14.54
2021-04-21 21:51:00,90,0,0.51,69.54,0.89,5.04,5.78,5.73,101462.45,14.44
2021-04-21 22:12:00,90,0,0.51,74.26,1.63,5.35,7.67,7.29,101480.93,14.3
2021-04-21 22:30:00,90,0,0.65,75.55,1.91,5.44,51.08,6.57,101491.53,14.58
2021-04-21 22:48:00,90,0,0.63,75.63,1.92,4.25,22.03,8.04,101482.09,14.17
2021-04-21 23:06:00,90,0,0.61,75.88,1.85,5.34,60.82,6.76,101492.06,13.98
2021-04-21 23:27:00,90,0,0.54,75.67,1.42,5.84,56.05,9.62,101490.12,13.67
2021-04-21 23:45:00,90,0,0.56,75.19,1.38,4.64,5.29,5.24,101504.99,13.15
2021-04-22 00:03:00,90,0,0.51,75.72,1.12,6.25,44.92,7.88,101522.76,12.84
2021-04-22 00:21:00,89,0,0.52,78.54,1.49,5.68,7.4,7.07,101535.81,12.79
2021-04-22 00:42:00,89,0,0.58,76.82,1.21,6.17,19.53,7.88,101539.27,12.79
2021-04-22 01:00:00,89,0,0.68,77.15,1.26,6.36,8.05,7.96,101541.47,12.5
2021-04-22 01:18:00,89,0,0.69,77.1,1.07,5.52,6.92,6.65,101542.3,12.49
2021-04-22 01:36:00,89,0,0.67,75.46,1.17,5.62,64.11,6.81,101554.59,12.36
2021-04-22 01:57:00,89,0,0.6,75.51,1.39,5.66,7.14,6.83,101546.04,12.33
2021-04-22 02:15:00,89,0,0.61,76.28,1.38,6.89,153.72,10.3,101535.8,12.24
2021-04-22 02:33:00,89,0,0.5,76.31,1.28,6.28,12.66,9.69,101537.66,12.15
2021-04-22 02:51:00,89,0,0.51,76.36,1.15,5.8,6.28,6.27,101548.48,12.42
2021-04-22 03:09:00,89,0,0.44,,1.22,6.08,6.56,6.56,,
2021-04-22 03:30:00,89,0,0.42,76.76,1.1,7.02,9.21,8.79,101562.44,11.61
2021-04-22 03:48:00,89,0,0.39,76.6,1.15,5.77,6.23,6.23,101554.95,11.39
2021-04-22 04:06:00,88,0,0.34,76.63,1.12,5.84,18.21,7.17,101558.28,11.5
2021-04-22 04:24:00,88,0,0.38,,1.47,6.5,7.31,7.29,,
2021-04-22 04:45:00,88,0,0.31,76.13,1.44,5.43,71.06,6.44,101586.3,11
2021-04-22 05:03:00,88,0,0.32,76.34,1.51,5.92,21.22,8.02,101594.95,10.97
2021-04-22 05:21:00,94,0,0.34,77.51,1.52,5.45,8.64,7.23,101583.92,10.78
2021-04-22 05:39:00,97,0,0.36,,1.94,7.58,36.97,13.72,,
